InvoiceID,CustomerID,BranchID,InvoiceDate,Channel,PaymentMethod,DiscountAmount,TotalAmount,Status,Year,Month,YearMonth,ItemsCount,ItemsQty
INV004219,C01518,B03,1400-12-29,Store,Card,0.0,3688563.0,Completed,1400,12,1400-12,6,15
INV004220,C00756,B07,1401-06-14,Store,Card,132012.0,690004.0,Completed,1401,6,1401-06,2,8
INV004221,C00462,B08,1402-01-29,Store,Card,0.0,2952615.0,Completed,1402,1,1402-01,5,19
INV004222,C01762,B99,1405-03-19,Online,OnlinePay,0.0,920990.0,Completed,1405,3,1405-03,3,9
INV004223,C00851,B99,1402-03-21,Online,Card,0.0,2675196.0,Completed,1402,3,1402-03,3,12
INV004224,C01372,B02,1400-02-18,Store,Card,0.0,3087121.0,Completed,1400,2,1400-02,5,16
INV004225,C01029,B05,1401-01-19,Store,OnlinePay,0.0,2873920.0,Returned,1401,1,1401-01,6,23
INV004226,C01428,B07,1400-03-23,App,Card,0.0,354986.0,Completed,1400,3,1400-03,1,2
INV004228,C02053,B03,1404-08-17,Store,Card,0.0,2947409.0,Completed,1404,8,1404-08,3,7
INV004229,C00845,B99,1402-12-13,Online,Cash,81170.0,394798.0,Completed,1402,12,1402-12,1,4
INV004230,C00096,B99,1404-10-28,Online,OnlinePay,0.0,4825413.0,Completed,1404,10,1404-10,5,16
INV004231,C00869,B05,1400-05-09,Store,Cash,0.0,1682772.0,Completed,1400,5,1400-05,2,6
INV004232,C00592,B06,1403-01-13,Store,Card,0.0,358377.0,Completed,1403,1,1403-01,1,1
INV004233,C01110,B07,1404-07-30,Store,Cash,0.0,1905155.0,Completed,1404,7,1404-07,3,7
INV004234,C01544,B07,1404-01-20,Store,Card,0.0,2200704.0,Completed,1404,1,1404-01,2,7
INV004235,C01901,B02,1404-11-21,Store,Card,31195.0,467319.0,Completed,1404,11,1404-11,1,2
INV004236,C01095,B99,1401-12-09,Online,Card,0.0,4148825.0,Completed,1401,12,1401-12,6,20
INV004237,C01957,B99,1403-03-09,Online,Card,72631.0,1611635.0,Completed,1403,3,1403-03,5,14
INV004238,C01239,B99,1404-01-24,Store,Card,0.0,3980013.0,Completed,1404,1,1404-01,5,13
INV004239,C02098,B99,1401-03-23,Online,Cash,0.0,2911550.0,Completed,1401,3,1401-03,6,18
INV004240,C01104,B02,1404-09-19,Store,Card,680612.0,3787838.0,Completed,1404,9,1404-09,4,14
INV004241,C01159,B99,1402-02-20,Online,Card,0.0,2577846.0,Completed,1402,2,1402-02,6,17
INV004242,C00791,B02,1400-09-19,Store,Card,0.0,1510299.0,Completed,1400,9,1400-09,3,8
INV004243,C01477,B99,1404-06-27,Store,OnlinePay,0.0,105903.0,Completed,1404,6,1404-06,1,1
INV004244,C01306,B07,1404-03-10,Store,OnlinePay,354009.0,2133907.0,Completed,1404,3,1404-03,4,13
INV004245,C01639,B99,1405-01-06,Online,Wallet,0.0,5.0,Completed,1405,1,1405-01,1,5
INV004246,C01091,B07,1405-01-14,App,Card,153788.0,1512944.0,Completed,1405,1,1405-01,2,7
INV004247,C00499,B99,1401-12-18,Online,Card,0.0,1114477.0,Completed,1401,12,1401-12,2,6
INV004248,C01961,B07,1403-12-04,Store,Wallet,0.0,3172114.0,Completed,1403,12,1403-12,6,16
INV004249,C01768,B02,1405-06-30,Store,Card,0.0,3257019.0,Completed,1405,6,1405-06,5,11
INV004250,C01193,B05,1401-09-28,Store,OnlinePay,0.0,4742486.0,Completed,1401,9,1401-09,5,14
INV004251,C01740,B07,1403-01-18,App,Wallet,0.0,3074468.0,Cancelled,1403,1,1403-01,6,19
INV004252,C00913,B04,1405-02-10,Store,Card,506296.0,4982554.0,Completed,1405,2,1405-02,6,21
INV004253,C00996,B99,1400-10-17,Online,OnlinePay,0.0,3428199.0,Completed,1400,10,1400-10,4,11
INV004254,C02058,B05,1405-03-07,Store,Card,0.0,1544064.0,Completed,1405,3,1405-03,2,8
INV004255,C00939,B04,1403-02-16,App,OnlinePay,0.0,2029540.0,Completed,1403,2,1403-02,2,10
INV004256,C01023,B05,1405-01-15,Store,Cash,0.0,729327.0,Completed,1405,1,1405-01,1,3
INV004257,C01182,B03,1403-10-28,Store,Cash,0.0,211806.0,Completed,1403,10,1403-10,1,2
INV004258,C01759,B01,1404-01-15,Store,Card,546516.0,3805727.0,Completed,1404,1,1404-01,5,18
INV004259,C00055,B01,1404-07-07,Store,Card,0.0,5163253.0,Completed,1404,7,1404-07,5,15
INV004260,C00748,B99,1400-07-05,Online,OnlinePay,0.0,3117626.0,Completed,1400,7,1400-07,5,14
INV004261,C01582,B08,1403-11-09,Store,OnlinePay,0.0,3840041.0,Completed,1403,11,1403-11,6,14
INV004262,C00577,B05,1405-02-31,Store,Cash,0.0,401535.0,Completed,1405,2,1405-02,1,5
INV004263,C01665,B02,1405-04-21,Store,Cash,0.0,1411722.0,Completed,1405,4,1405-04,3,5
INV004264,C01168,B03,1405-05-11,Store,Card,0.0,3308047.0,Completed,1405,5,1405-05,3,10
INV004265,C00901,B06,1403-12-11,Store,OnlinePay,0.0,3633626.0,Completed,1403,12,1403-12,3,10
INV004266,C00389,B08,1403-11-19,Store,Cash,0.0,4197476.0,Completed,1403,11,1403-11,6,19
INV004267,C01949,B99,1403-06-20,Online,Wallet,0.0,2866290.0,Cancelled,1403,6,1403-06,4,15
INV004268,C00255,B02,1403-10-01,Store,Card,0.0,218609.0,Completed,1403,10,1403-10,2,3
INV004269,C00526,B05,1403-10-10,Store,Card,0.0,1888415.0,Completed,1403,10,1403-10,2,7
INV004270,C00494,B07,1400-04-24,App,OnlinePay,0.0,1022504.0,Completed,1400,4,1400-04,2,4
INV004271,C01679,B99,1400-09-06,Online,OnlinePay,0.0,1918130.0,Completed,1400,9,1400-09,1,5
INV004272,C00403,B99,1403-10-24,Online,Cash,0.0,2238915.0,Completed,1403,10,1403-10,4,12
INV004273,C00177,B08,1402-02-26,Store,Card,0.0,2253786.0,Completed,1402,2,1402-02,6,15
INV004274,C01921,B07,1402-01-30,App,Card,0.0,1528894.0,Completed,1402,1,1402-01,2,5
INV004275,C00196,B99,1401-05-28,Online,Cash,0.0,1556788.0,Completed,1401,5,1401-05,1,4
INV004276,C01249,B06,1404-08-24,App,Card,34093.0,402723.0,Completed,1404,8,1404-08,3,10
INV004277,C02135,B04,1405-05-05,Store,OnlinePay,0.0,2038575.0,Completed,1405,5,1405-05,5,13
INV004278,C00229,B99,1403-11-09,Online,Card,0.0,3582295.0,Completed,1403,11,1403-11,6,14
INV004279,C01035,B04,1405-04-03,Store,Card,83778.0,2614642.0,Completed,1405,4,1405-04,4,16
INV004280,C00300,B07,1405-01-06,Store,Card,0.0,2037162.0,Completed,1405,1,1405-01,2,9
INV004281,C01647,B07,1401-07-24,Store,Cash,641785.0,3146911.0,Completed,1401,7,1401-07,6,21
INV004282,C02065,B03,1401-02-17,Store,Cash,0.0,2452273.0,Completed,1401,2,1401-02,2,8
INV004283,C00065,B99,1401-07-09,Online,Card,203766.0,2922271.0,Completed,1401,7,1401-07,6,18
INV004284,C01738,B08,1400-09-27,Store,Card,87851.0,2213870.0,Completed,1400,9,1400-09,4,13
INV004285,C02200,B07,1403-08-14,Store,OnlinePay,0.0,418826.0,Completed,1403,8,1403-08,1,1
INV004286,C01850,B08,1401-12-27,Store,Card,106465.0,2902351.0,Completed,1401,12,1401-12,6,15
INV004287,C01347,B99,1405-02-14,Store,Wallet,34037.0,562206.0,Completed,1405,2,1405-02,2,4
INV004288,C00269,B03,1403-10-12,Store,Cash,0.0,970490.0,Completed,1403,10,1403-10,4,8
INV004289,C00978,B03,1402-06-06,Store,OnlinePay,0.0,2462688.0,Completed,1402,6,1402-06,3,12
INV004290,C01530,B99,1405-06-08,Online,Card,0.0,695810.0,Completed,1405,6,1405-06,2,5
INV004291,C02148,B02,1405-04-16,Store,OnlinePay,0.0,74858.0,Completed,1405,4,1405-04,1,1
INV004292,C00952,B06,1404-07-16,App,Wallet,0.0,4573283.0,Completed,1404,7,1404-07,5,14
INV004293,C02200,B99,1404-08-08,Online,Card,0.0,1475095.0,Completed,1404,8,1404-08,5,12
INV004294,C01678,B99,1405-05-27,Store,Cash,0.0,6605354.0,Completed,1405,5,1405-05,6,20
INV004295,C00485,B99,1403-09-18,Online,Wallet,0.0,6414851.0,Completed,1403,9,1403-09,6,22
INV004296,C01290,B99,1405-01-02,Online,Wallet,0.0,2664041.0,Completed,1405,1,1405-01,4,12
INV004297,C00286,B08,1400-06-30,Store,Card,116330.0,986314.0,Completed,1400,6,1400-06,1,3
INV004298,C00543,B05,1403-06-23,Store,Card,532539.0,3453280.0,Completed,1403,6,1403-06,5,16
INV004299,C00224,B01,1403-03-12,Store,OnlinePay,0.0,4785432.0,Completed,1403,3,1403-03,4,18
INV004300,C00070,B05,1400-04-09,App,Card,0.0,4374943.0,Completed,1400,4,1400-04,6,16
INV004301,C00082,B05,1400-08-30,Store,Wallet,0.0,3876500.0,Completed,1400,8,1400-08,6,16
INV004302,C00068,B05,1400-02-24,Store,Card,0.0,2784016.0,Completed,1400,2,1400-02,5,11
INV004303,C01692,B05,1402-01-14,Store,Cash,0.0,3097463.0,Completed,1402,1,1402-01,5,15
INV004304,C00379,B05,1400-05-28,Store,Card,0.0,4867620.0,Completed,1400,5,1400-05,6,17
INV004305,C01846,B03,1402-10-18,Store,OnlinePay,0.0,4095646.0,Completed,1402,10,1402-10,5,14
INV004306,C01815,B06,1404-09-14,Store,OnlinePay,0.0,286930.0,Completed,1404,9,1404-09,2,5
INV004307,C01744,B08,1403-10-13,Store,Wallet,311862.0,4264632.0,Completed,1403,10,1403-10,5,17
INV004308,C02077,B05,1404-01-19,Store,Card,0.0,3783054.0,Completed,1404,1,1404-01,5,14
INV004309,C00075,B03,1400-03-21,Store,Card,0.0,1665663.0,Completed,1400,3,1400-03,4,10
INV004310,C01598,B06,1404-10-29,Store,OnlinePay,0.0,2581801.0,Completed,1404,10,1404-10,4,17
INV004311,C01426,B03,1401-01-30,Store,Card,0.0,1326154.0,Completed,1401,1,1401-01,3,7
INV004312,C01783,B02,1402-02-01,Store,Card,0.0,1931006.0,Completed,1402,2,1402-02,2,6
INV004313,C01082,B03,1403-04-09,Store,Card,0.0,1564085.0,Completed,1403,4,1403-04,4,10
INV004314,C00089,B99,1405-03-10,Online,Card,77635.0,1097958.0,Completed,1405,3,1405-03,2,9
INV004315,C00873,B99,1405-06-29,Online,OnlinePay,0.0,824754.0,Completed,1405,6,1405-06,2,6
INV004316,C00705,B07,1404-07-22,Store,Card,0.0,5087813.0,Completed,1404,7,1404-07,6,20
INV004317,C01608,B03,1404-04-23,App,Card,0.0,2241726.0,Completed,1404,4,1404-04,3,10
INV004318,C00684,B05,1403-05-01,Store,Card,0.0,2372130.0,Returned,1403,5,1403-05,5,14
INV004319,C02098,B99,1404-01-09,Online,OnlinePay,0.0,1508676.0,Completed,1404,1,1404-01,2,8
INV004320,C02056,B05,1401-01-26,App,Card,64697.0,2218830.0,Completed,1401,1,1401-01,4,11
INV004321,C00200,B01,1401-11-29,Store,Card,0.0,2897658.0,Returned,1401,11,1401-11,2,8
INV004322,C01048,B01,1405-06-08,Store,Cash,0.0,3122404.0,Completed,1405,6,1405-06,5,11
INV004323,C01652,B05,1405-05-31,Store,Card,0.0,3319323.0,Completed,1405,5,1405-05,3,11
INV004324,C01898,B99,1402-03-14,Online,Card,0.0,2153827.0,Completed,1402,3,1402-03,5,13
INV004325,C01530,B99,1401-09-21,Store,Card,102823.0,1772997.0,Completed,1401,9,1401-09,2,9
INV004326,C01482,B08,1401-08-23,Store,Cash,9634.0,187289.0,Completed,1401,8,1401-08,1,3
INV004327,C01819,B03,1403-02-09,Store,Cash,0.0,8102178.0,Completed,1403,2,1403-02,6,24
INV004328,C00889,B99,1401-08-08,Online,OnlinePay,102777.0,2850777.0,Completed,1401,8,1401-08,4,12
INV004329,C00572,B08,1403-12-15,Store,Cash,0.0,2454320.0,Completed,1403,12,1403-12,3,12
INV004330,C02128,B04,1400-07-25,Store,Wallet,0.0,2277147.0,Completed,1400,7,1400-07,5,20
INV004331,C02013,B01,1400-10-18,Store,OnlinePay,0.0,3283553.0,Completed,1400,10,1400-10,4,11
INV004332,C00993,B99,1401-12-15,Online,Cash,158845.0,4812785.0,Completed,1401,12,1401-12,5,15
INV004333,C01874,B99,1404-07-14,Online,Cash,219508.0,5145694.0,Completed,1404,7,1404-07,5,18
INV004334,C01374,B07,1402-03-15,Store,Card,0.0,2676572.0,Completed,1402,3,1402-03,3,11
INV004335,C02200,B99,1403-01-14,Online,Card,0.0,2245758.0,Completed,1403,1,1403-01,2,8
INV004336,C00299,B03,1403-12-28,Store,OnlinePay,0.0,1693679.0,Completed,1403,12,1403-12,4,8
INV004337,C02190,B01,1404-08-02,Store,Wallet,0.0,4669528.0,Cancelled,1404,8,1404-08,5,19
INV004338,C01246,B99,1402-02-11,Online,Card,0.0,3838168.0,Completed,1402,2,1402-02,6,15
INV004339,C01301,B99,1404-04-26,Online,Card,0.0,3025727.0,Completed,1404,4,1404-04,2,7
INV004340,C00064,B03,1402-01-03,Store,Card,0.0,2858980.0,Completed,1402,1,1402-01,6,19
INV004341,C01770,B08,1403-12-09,Store,Card,0.0,5111429.0,Completed,1403,12,1403-12,5,16
INV004342,C00346,B03,1402-12-14,Store,OnlinePay,0.0,655821.0,Completed,1402,12,1402-12,1,3
INV004343,C00455,B06,1405-03-05,Store,Wallet,0.0,1551956.0,Completed,1405,3,1405-03,3,9
INV004344,C00828,B99,1405-06-04,Online,Cash,0.0,2345436.0,Completed,1405,6,1405-06,6,22
INV004345,C00668,B05,1404-07-08,Store,Card,0.0,4171057.0,Completed,1404,7,1404-07,3,14
INV004346,C01411,B99,1405-02-18,Online,Cash,39781.0,398575.0,Returned,1405,2,1405-02,1,2
INV004347,C01027,B99,1401-01-10,Store,Card,0.0,358007.0,Completed,1401,1,1401-01,1,1
INV004348,C01294,B08,1403-12-25,Store,Card,15545.0,427697.0,Completed,1403,12,1403-12,3,6
INV004349,C01378,B03,1401-06-10,Store,Card,0.0,1340962.0,Completed,1401,6,1401-06,4,9
INV004350,C01339,B99,1401-12-15,Online,OnlinePay,0.0,487778.0,Completed,1401,12,1401-12,1,2
INV004351,C01830,B05,1403-04-22,Store,OnlinePay,32827.0,335914.0,Completed,1403,4,1403-04,2,6
INV004352,C01343,B08,1404-05-16,Store,Card,0.0,4601860.0,Completed,1404,5,1404-05,6,21
INV004353,C00587,B03,1404-04-08,App,Card,0.0,3411348.0,Completed,1404,4,1404-04,5,12
INV004354,C00173,B99,1404-12-16,Online,Wallet,0.0,448325.0,Completed,1404,12,1404-12,1,1
INV004355,C00808,B07,1403-07-02,Store,Card,0.0,5601342.0,Completed,1403,7,1403-07,6,21
INV004356,C00988,B99,1405-03-04,Online,Card,0.0,1785532.0,Completed,1405,3,1405-03,5,9
INV004357,C00350,B99,1405-01-10,Online,Wallet,149285.0,4924564.0,Completed,1405,1,1405-01,6,22
INV004358,C00941,B99,1404-11-15,Online,OnlinePay,104411.0,3000748.0,Completed,1404,11,1404-11,4,17
INV004359,C01245,B99,1401-08-23,Online,Cash,20063.0,432031.0,Completed,1401,8,1401-08,1,3
INV004360,C00146,B99,1403-05-09,Store,Cash,15167.0,276723.0,Completed,1403,5,1403-05,2,10
INV004361,C02168,B07,1404-05-05,Store,Card,0.0,1154342.0,Completed,1404,5,1404-05,4,14
INV004362,C01227,B06,1405-05-25,Store,OnlinePay,32282.0,697235.0,Completed,1405,5,1405-05,3,5
INV004363,C00368,B04,1400-01-26,Store,OnlinePay,379954.0,3292586.0,Completed,1400,1,1400-01,6,21
INV004364,C00965,B99,1402-03-23,Online,Card,0.0,1808093.0,Completed,1402,3,1402-03,2,5
INV004365,C01214,B99,1402-04-27,Online,OnlinePay,439863.0,5990035.0,Completed,1402,4,1402-04,6,21
INV004366,C00179,B99,1402-01-07,Online,Card,0.0,1753767.0,Completed,1402,1,1402-01,2,7
INV004367,C00669,B08,1404-09-22,App,Wallet,0.0,1278482.0,Completed,1404,9,1404-09,2,6
INV004368,C02148,B99,1400-05-01,Store,Card,0.0,3981056.0,Completed,1400,5,1400-05,4,16
INV004369,C01039,B99,1402-06-05,Online,Card,21853.0,187180.0,Cancelled,1402,6,1402-06,1,1
INV004370,C00091,B04,1404-03-22,Store,OnlinePay,0.0,1091934.0,Completed,1404,3,1404-03,3,5
INV004371,C02167,B03,1402-09-13,Store,Card,148740.0,1173872.0,Completed,1402,9,1402-09,4,9
INV004372,C00469,B07,1401-01-25,Store,Cash,137470.0,1663277.0,Completed,1401,1,1401-01,3,7
INV004373,C01896,B99,1403-10-08,Online,Wallet,0.0,2233605.0,Completed,1403,10,1403-10,1,5
INV004374,C01889,B99,1403-04-21,Store,Wallet,0.0,4023924.0,Completed,1403,4,1403-04,5,13
INV004375,C01223,B99,1405-06-03,Online,OnlinePay,0.0,3253361.0,Completed,1405,6,1405-06,5,13
INV004376,C00259,B04,1404-05-28,Store,Cash,0.0,1723042.0,Completed,1404,5,1404-05,4,9
INV004377,C00004,B99,1405-06-10,Online,Card,111537.0,4002676.0,Completed,1405,6,1405-06,5,14
INV004378,C00662,B08,1401-05-09,Store,Card,0.0,2308510.0,Completed,1401,5,1401-05,2,10
INV004379,C01605,B07,1404-06-20,App,Card,30460.0,335613.0,Completed,1404,6,1404-06,2,8
INV004380,C00050,B99,1403-06-18,Online,Card,0.0,3225646.0,Completed,1403,6,1403-06,6,17
INV004381,C02032,B02,1404-03-23,Store,Card,153847.0,4919747.0,Completed,1404,3,1404-03,5,19
INV004382,C01800,B05,1403-01-10,Store,OnlinePay,149849.0,5608732.0,Completed,1403,1,1403-01,5,17
INV004383,C01142,B99,1401-07-10,Store,Card,0.0,3502080.0,Completed,1401,7,1401-07,3,11
INV004384,C01616,B08,1400-05-03,Store,Card,141344.0,2010050.0,Completed,1400,5,1400-05,6,17
INV004385,C00939,B03,1404-10-27,App,Card,128826.0,1690897.0,Completed,1404,10,1404-10,4,9
INV004386,C00115,B99,1404-09-17,Store,Cash,0.0,3622683.0,Completed,1404,9,1404-09,4,11
INV004387,C02025,B02,1401-03-08,Store,Card,126288.0,1845778.0,Completed,1401,3,1401-03,2,7
INV004388,C00226,B06,1403-12-10,Store,Card,0.0,4457972.0,Completed,1403,12,1403-12,6,25
INV004389,C01906,B05,1404-05-08,Store,Card,0.0,1753764.0,Completed,1404,5,1404-05,1,4
INV004390,C00108,B99,1403-06-30,Online,OnlinePay,0.0,498514.0,Returned,1403,6,1403-06,1,2
INV004391,C02120,B03,1402-03-02,Store,OnlinePay,0.0,2510600.0,Completed,1402,3,1402-03,3,12
INV004392,C01395,B07,1405-01-03,Store,Wallet,0.0,1139586.0,Completed,1405,1,1405-01,4,12
INV004393,C01234,B04,1403-12-06,Store,OnlinePay,0.0,3725564.0,Completed,1403,12,1403-12,6,18
INV004394,C00684,B02,1404-04-06,Store,Cash,0.0,1811921.0,Completed,1404,4,1404-04,4,13
INV004395,C00586,B07,1403-12-21,Store,Card,0.0,2262644.0,Completed,1403,12,1403-12,5,12
INV004396,C01764,B02,1404-04-08,App,Card,120736.0,3353687.0,Completed,1404,4,1404-04,6,16
INV004397,C01505,B99,1401-01-27,App,Card,0.0,718244.0,Completed,1401,1,1401-01,2,3
INV004398,C00796,B02,1405-02-29,Store,Cash,0.0,6539826.0,Completed,1405,2,1405-02,6,21
INV004399,C00983,B99,1402-01-03,App,OnlinePay,294633.0,2569764.0,Completed,1402,1,1402-01,3,11
INV004400,C01441,B08,1404-10-24,Store,Card,0.0,1376718.0,Cancelled,1404,10,1404-10,2,6
INV004401,C00672,B02,1405-01-15,App,Card,0.0,1884699.0,Completed,1405,1,1405-01,2,6
INV004402,C00282,B99,1403-12-19,Online,Wallet,66929.0,918611.0,Completed,1403,12,1403-12,1,4
INV004403,C00249,B99,1403-09-14,Online,Card,0.0,3102557.0,Completed,1403,9,1403-09,6,15
INV004404,C00124,B04,1400-11-03,Store,Card,189669.0,5824568.0,Completed,1400,11,1400-11,5,18
INV004405,C00680,B06,1402-11-15,Store,Card,0.0,1569955.0,Completed,1402,11,1402-11,1,5
INV004406,C00787,B99,1403-10-09,Store,Card,86104.0,2566695.0,Completed,1403,10,1403-10,5,12
INV004407,C01410,B99,1400-08-16,Store,Card,0.0,698533.0,Completed,1400,8,1400-08,3,10
INV004408,C01336,B99,1400-11-10,App,Card,0.0,1859688.0,Completed,1400,11,1400-11,4,14
INV004409,C00757,B08,1405-06-21,Store,Card,0.0,2952358.0,Completed,1405,6,1405-06,4,9
INV004410,C00270,B05,1402-04-03,Store,Card,142030.0,3923877.0,Completed,1402,4,1402-04,6,20
INV004411,C01759,B07,1402-05-14,Store,Cash,0.0,1401332.0,Completed,1402,5,1402-05,3,11
INV004412,C01498,B02,1401-10-17,Store,Card,0.0,783024.0,Completed,1401,10,1401-10,2,2
INV004413,C01363,B03,1403-12-11,Store,Card,66754.0,2256061.0,Completed,1403,12,1403-12,3,13
INV004414,C00349,B05,1403-01-18,Store,OnlinePay,0.0,1609535.0,Completed,1403,1,1403-01,3,6
INV004415,C00805,B04,1404-08-06,Store,Cash,181875.0,1748004.0,Completed,1404,8,1404-08,5,15
INV004416,C00411,B05,1403-03-31,Store,Card,0.0,1515296.0,Completed,1403,3,1403-03,3,8
INV004417,C00343,B99,1400-02-06,Store,OnlinePay,0.0,2528307.0,Completed,1400,2,1400-02,4,8
INV004418,C01402,B99,1403-02-05,Store,OnlinePay,0.0,3631858.0,Completed,1403,2,1403-02,6,16
INV004419,C01673,B08,1400-06-02,Store,OnlinePay,332836.0,3034287.0,Completed,1400,6,1400-06,2,8
INV004420,C00753,B05,1404-10-08,Store,Card,0.0,2907952.0,Completed,1404,10,1404-10,5,15
INV004421,C00338,B99,1400-11-16,Store,OnlinePay,86214.0,1932378.0,Completed,1400,11,1400-11,3,13
INV004422,C01192,B99,1401-07-22,Online,OnlinePay,0.0,4189886.0,Completed,1401,7,1401-07,6,16
INV004423,C02096,B08,1403-01-01,Store,Card,0.0,2235577.0,Completed,1403,1,1403-01,5,17
INV004424,C01298,B02,1401-06-02,Store,Card,0.0,2742135.0,Completed,1401,6,1401-06,6,12
INV004425,C00212,B99,1403-05-25,Store,OnlinePay,0.0,4592614.0,Completed,1403,5,1403-05,5,15
INV004426,C02134,B04,1403-01-02,Store,Card,0.0,4727911.0,Completed,1403,1,1403-01,5,19
INV004427,C01756,B04,1405-04-15,Store,Cash,91159.0,3014446.0,Completed,1405,4,1405-04,4,10
INV004428,C00790,B03,1400-09-04,Store,Wallet,485495.0,3577530.0,Completed,1400,9,1400-09,2,10
INV004429,C01901,B06,1403-08-03,Store,Wallet,0.0,1118045.0,Cancelled,1403,8,1403-08,3,6
INV004430,C02166,B01,1404-04-06,Store,OnlinePay,0.0,2517339.0,Completed,1404,4,1404-04,4,10
INV004431,C01208,B02,1400-12-22,Store,Card,0.0,2375239.0,Completed,1400,12,1400-12,5,12
INV004432,C01396,B99,1403-11-25,Online,Card,72463.0,2227825.0,Completed,1403,11,1403-11,4,10
INV004433,C00311,B03,1404-12-09,Store,Card,0.0,2060162.0,Completed,1404,12,1404-12,3,11
INV004434,C01489,B04,1404-08-01,Store,Card,162667.0,1512094.0,Completed,1404,8,1404-08,3,7
INV004435,C00826,B06,1405-03-18,Store,Card,0.0,1582643.0,Completed,1405,3,1405-03,2,7
INV004436,C00512,B06,1404-04-06,Store,Cash,0.0,383626.0,Completed,1404,4,1404-04,1,1
INV004437,C00258,B99,1402-08-16,Store,Cash,0.0,988107.0,Completed,1402,8,1402-08,1,3
INV004438,C01284,B99,1405-02-26,Online,Card,58843.0,1547040.0,Completed,1405,2,1405-02,5,13
INV004439,C00777,B03,1401-08-12,Store,OnlinePay,0.0,2268160.0,Completed,1401,8,1401-08,2,8
INV004440,C01819,B99,1403-08-16,Store,Card,284718.0,3661858.0,Completed,1403,8,1403-08,6,14
INV004441,C00324,B99,1404-06-27,Online,Card,0.0,2822621.0,Completed,1404,6,1404-06,5,17
INV004442,C00214,B08,1404-12-20,Store,Cash,0.0,6284661.0,Completed,1404,12,1404-12,6,24
INV004443,C00538,B99,1405-02-20,Store,Card,0.0,3782408.0,Completed,1405,2,1405-02,5,17
INV004444,C00648,B99,1400-08-25,Online,Wallet,66489.0,668607.0,Completed,1400,8,1400-08,1,2
INV004445,C00512,B99,1404-04-17,Store,Cash,0.0,2543521.0,Completed,1404,4,1404-04,5,11
INV004446,C00099,B06,1401-06-24,Store,Card,0.0,831886.0,Completed,1401,6,1401-06,2,5
INV004447,C00643,B99,1404-07-16,App,Card,106107.0,3332736.0,Completed,1404,7,1404-07,4,11
INV004448,C01235,B02,1404-03-03,Store,Wallet,0.0,3375994.0,Completed,1404,3,1404-03,4,11
INV004449,C00783,B07,1401-04-26,Store,OnlinePay,9528.0,103044.0,Completed,1401,4,1401-04,1,2
INV004450,C01019,B04,1404-10-18,Store,Card,0.0,5399534.0,Completed,1404,10,1404-10,6,22
INV004451,C01237,B99,1403-01-03,Store,Card,49380.0,1947344.0,Completed,1403,1,1403-01,5,17
INV004452,C01683,B01,1403-06-04,Store,OnlinePay,54210.0,1715011.0,Completed,1403,6,1403-06,2,9
INV004453,C01337,B99,1405-05-17,Store,Card,0.0,2543818.0,Completed,1405,5,1405-05,4,12
INV004454,C01611,B05,1403-12-28,Store,Card,0.0,2909763.0,Completed,1403,12,1403-12,4,11
INV004455,C01168,B07,1403-08-25,Store,Cash,0.0,2490374.0,Returned,1403,8,1403-08,5,11
INV004456,C02088,B02,1400-02-09,Store,Card,0.0,4978388.0,Completed,1400,2,1400-02,6,17
INV004457,C01394,B99,1401-06-12,Online,Card,0.0,3140910.0,Completed,1401,6,1401-06,6,14
INV004458,C00431,B02,1400-03-07,Store,OnlinePay,0.0,3672306.0,Completed,1400,3,1400-03,4,15
INV004459,C00967,B99,1402-04-06,Online,OnlinePay,0.0,532479.0,Completed,1402,4,1402-04,1,3
INV004460,C01214,B99,1402-05-01,Online,Card,0.0,3369926.0,Completed,1402,5,1402-05,5,15
INV004461,C00634,B04,1403-05-06,App,Card,201619.0,1905356.0,Completed,1403,5,1403-05,4,13
INV004462,C01486,B04,1404-02-15,Store,Cash,0.0,3351861.0,Completed,1404,2,1404-02,5,17
INV004463,C00765,B99,1401-04-21,Online,Card,0.0,2057754.0,Completed,1401,4,1401-04,5,11
INV004464,C00583,B04,1403-09-20,Store,Card,0.0,2329022.0,Completed,1403,9,1403-09,5,14
INV004465,C00239,B99,1405-02-21,Online,OnlinePay,0.0,1360564.0,Completed,1405,2,1405-02,5,7
INV004466,C00706,B99,1401-05-05,Store,Card,66913.0,823673.0,Completed,1401,5,1401-05,1,3
INV004467,C00114,B99,1404-01-01,Online,Card,0.0,4851323.0,Completed,1404,1,1404-01,4,18
INV004468,C01530,B03,1400-05-03,Store,Cash,0.0,3593808.0,Completed,1400,5,1400-05,5,13
