CustomerID,Recency,Frequency,Monetary,Cluster,ClusterName
C01968,136,7,16386529.0,0,مشتریان عادی / کم‌تراکنش
C01969,860,7,21991052.0,2,مشتریان در خطر ریزش
C01970,85,6,16683313.0,0,مشتریان عادی / کم‌تراکنش
C01971,217,7,16858826.0,0,مشتریان عادی / کم‌تراکنش
C01972,71,6,17595578.0,0,مشتریان عادی / کم‌تراکنش
C01973,67,9,24214284.0,3,مشتریان وفادار پرارزش
C01974,106,5,11496942.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01975,66,5,12605181.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01976,90,5,8663160.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01977,4,9,24855107.0,3,مشتریان وفادار پرارزش
C01978,119,10,28104213.0,3,مشتریان وفادار پرارزش
C01979,122,7,25331077.0,0,مشتریان عادی / کم‌تراکنش
C01980,390,6,11256816.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01981,194,7,9268258.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01982,156,6,17822387.0,0,مشتریان عادی / کم‌تراکنش
C01983,424,9,26498660.0,3,مشتریان وفادار پرارزش
C01984,342,9,14510709.0,0,مشتریان عادی / کم‌تراکنش
C01985,125,3,4463016.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01986,95,12,38942931.0,3,مشتریان وفادار پرارزش
C01987,1,2,7822283.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01988,17,5,8961151.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01989,0,12,25281612.0,3,مشتریان وفادار پرارزش
C01990,348,8,26648373.0,3,مشتریان وفادار پرارزش
C01991,435,4,7320209.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01992,5,7,12144441.0,0,مشتریان عادی / کم‌تراکنش
C01993,292,7,22574255.0,0,مشتریان عادی / کم‌تراکنش
C01994,5,7,12657674.0,0,مشتریان عادی / کم‌تراکنش
C01995,177,5,16131137.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01996,601,1,1629439.0,2,مشتریان در خطر ریزش
C01997,563,5,13888651.0,2,مشتریان در خطر ریزش
C01998,66,12,35871851.0,3,مشتریان وفادار پرارزش
C01999,140,6,17888608.0,0,مشتریان عادی / کم‌تراکنش
C02000,92,9,20190169.0,0,مشتریان عادی / کم‌تراکنش
C02001,113,6,13857378.0,0,مشتریان عادی / کم‌تراکنش
C02002,281,9,16198816.0,0,مشتریان عادی / کم‌تراکنش
C02003,172,11,23226488.0,3,مشتریان وفادار پرارزش
C02004,936,1,2734292.0,2,مشتریان در خطر ریزش
C02005,185,6,12540472.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02006,134,11,22911632.0,3,مشتریان وفادار پرارزش
C02007,106,8,22549995.0,0,مشتریان عادی / کم‌تراکنش
C02008,25,9,20197051.0,0,مشتریان عادی / کم‌تراکنش
C02009,35,8,15277609.0,0,مشتریان عادی / کم‌تراکنش
C02010,373,5,14315075.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02011,1098,5,10928756.0,2,مشتریان در خطر ریزش
C02012,314,7,10726622.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02013,606,6,6660469.0,2,مشتریان در خطر ریزش
C02014,9,8,11874643.0,0,مشتریان عادی / کم‌تراکنش
C02015,113,9,17026695.0,0,مشتریان عادی / کم‌تراکنش
C02016,927,5,7229583.0,2,مشتریان در خطر ریزش
C02017,155,8,18445218.0,0,مشتریان عادی / کم‌تراکنش
C02018,314,6,12998052.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02019,179,9,26982891.0,3,مشتریان وفادار پرارزش
C02020,58,7,10452496.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02021,111,9,15709100.0,0,مشتریان عادی / کم‌تراکنش
C02022,78,5,12712827.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02023,132,7,13089032.0,0,مشتریان عادی / کم‌تراکنش
C02024,494,8,19135673.0,0,مشتریان عادی / کم‌تراکنش
C02025,49,10,22538865.0,3,مشتریان وفادار پرارزش
C02026,839,5,15724500.0,2,مشتریان در خطر ریزش
C02027,173,9,21424955.0,0,مشتریان عادی / کم‌تراکنش
C02028,7,10,18209854.0,0,مشتریان عادی / کم‌تراکنش
C02029,160,5,12753445.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02030,200,7,19758449.0,0,مشتریان عادی / کم‌تراکنش
C02031,93,6,11488001.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02032,6,8,17419607.0,0,مشتریان عادی / کم‌تراکنش
C02034,324,7,19500095.0,0,مشتریان عادی / کم‌تراکنش
C02035,68,12,27568147.0,3,مشتریان وفادار پرارزش
C02036,442,5,16018655.0,2,مشتریان در خطر ریزش
C02037,135,10,26673778.0,3,مشتریان وفادار پرارزش
C02038,298,7,10909951.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02039,248,7,18744145.0,0,مشتریان عادی / کم‌تراکنش
C02040,62,6,22118089.0,0,مشتریان عادی / کم‌تراکنش
C02041,473,4,8901735.0,2,مشتریان در خطر ریزش
C02042,105,7,15045411.0,0,مشتریان عادی / کم‌تراکنش
C02043,470,6,16403763.0,2,مشتریان در خطر ریزش
C02044,381,6,15109266.0,0,مشتریان عادی / کم‌تراکنش
C02045,433,8,14758689.0,0,مشتریان عادی / کم‌تراکنش
C02046,68,6,14624232.0,0,مشتریان عادی / کم‌تراکنش
C02047,266,5,12504778.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02048,46,9,19997366.0,0,مشتریان عادی / کم‌تراکنش
C02049,116,5,14812608.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02050,131,10,28524460.0,3,مشتریان وفادار پرارزش
C02051,101,8,14421275.0,0,مشتریان عادی / کم‌تراکنش
C02052,109,6,12732634.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02053,318,5,13520570.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02054,39,9,17742965.0,0,مشتریان عادی / کم‌تراکنش
C02055,43,7,13805893.0,0,مشتریان عادی / کم‌تراکنش
C02056,31,6,18265758.0,0,مشتریان عادی / کم‌تراکنش
C02057,496,2,4443781.0,2,مشتریان در خطر ریزش
C02058,117,8,21052404.0,0,مشتریان عادی / کم‌تراکنش
C02059,131,10,24782986.0,3,مشتریان وفادار پرارزش
C02060,370,10,20584211.0,3,مشتریان وفادار پرارزش
C02061,61,8,17990005.0,0,مشتریان عادی / کم‌تراکنش
C02062,482,3,8239655.0,2,مشتریان در خطر ریزش
C02063,32,4,6786596.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02064,178,7,16044455.0,0,مشتریان عادی / کم‌تراکنش
C02065,91,10,23372613.0,3,مشتریان وفادار پرارزش
C02066,529,6,15707553.0,2,مشتریان در خطر ریزش
C02067,189,10,21454201.0,3,مشتریان وفادار پرارزش
C02068,108,10,23522752.0,3,مشتریان وفادار پرارزش
C02069,316,10,20217261.0,3,مشتریان وفادار پرارزش
C02070,283,5,14303921.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02071,477,4,10225849.0,2,مشتریان در خطر ریزش
C02072,118,9,17842096.0,0,مشتریان عادی / کم‌تراکنش
C02073,77,8,21676227.0,0,مشتریان عادی / کم‌تراکنش
C02074,112,7,8392122.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02075,1208,2,5002103.0,2,مشتریان در خطر ریزش
C02076,160,8,16931372.0,0,مشتریان عادی / کم‌تراکنش
C02077,532,12,34854932.0,3,مشتریان وفادار پرارزش
C02078,162,8,16808177.0,0,مشتریان عادی / کم‌تراکنش
C02079,553,5,9603399.0,2,مشتریان در خطر ریزش
C02080,61,12,26348681.0,3,مشتریان وفادار پرارزش
C02081,195,5,14250841.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02082,94,7,16406708.0,0,مشتریان عادی / کم‌تراکنش
C02083,631,9,27690274.0,3,مشتریان وفادار پرارزش
C02084,55,5,7946186.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02085,94,10,15330271.0,0,مشتریان عادی / کم‌تراکنش
C02086,96,8,22163060.0,0,مشتریان عادی / کم‌تراکنش
C02087,57,7,19405682.0,0,مشتریان عادی / کم‌تراکنش
C02088,175,10,24572815.0,3,مشتریان وفادار پرارزش
C02089,372,5,9803889.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02090,303,7,21100311.0,0,مشتریان عادی / کم‌تراکنش
C02091,1,9,28613297.0,3,مشتریان وفادار پرارزش
C02092,416,7,6614360.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02093,307,4,9993083.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02094,61,7,21641514.0,0,مشتریان عادی / کم‌تراکنش
C02095,5,7,15542295.0,0,مشتریان عادی / کم‌تراکنش
C02096,75,13,36329039.0,3,مشتریان وفادار پرارزش
C02097,139,8,16732714.0,0,مشتریان عادی / کم‌تراکنش
C02098,242,11,21950246.0,3,مشتریان وفادار پرارزش
C02099,47,10,26563778.0,3,مشتریان وفادار پرارزش
C02100,128,9,18910274.0,0,مشتریان عادی / کم‌تراکنش
C02101,87,7,16246980.0,0,مشتریان عادی / کم‌تراکنش
C02102,557,3,9806880.0,2,مشتریان در خطر ریزش
C02103,4,10,24648830.0,3,مشتریان وفادار پرارزش
C02104,177,6,14723062.0,0,مشتریان عادی / کم‌تراکنش
C02105,63,9,22088120.0,0,مشتریان عادی / کم‌تراکنش
C02106,6,9,20071156.0,0,مشتریان عادی / کم‌تراکنش
C02107,70,6,12151007.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02108,9,9,19577883.0,0,مشتریان عادی / کم‌تراکنش
C02109,71,8,25446673.0,3,مشتریان وفادار پرارزش
C02110,37,11,38534493.0,3,مشتریان وفادار پرارزش
C02111,180,7,7151115.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02112,67,9,26860108.0,3,مشتریان وفادار پرارزش
C02113,64,6,21220251.0,0,مشتریان عادی / کم‌تراکنش
C02114,346,6,7908623.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02115,240,8,15998373.0,0,مشتریان عادی / کم‌تراکنش
C02116,39,8,28979476.0,3,مشتریان وفادار پرارزش
C02117,182,10,25669536.0,3,مشتریان وفادار پرارزش
C02118,376,6,11432945.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02119,189,6,17453990.0,0,مشتریان عادی / کم‌تراکنش
C02120,45,9,23997593.0,3,مشتریان وفادار پرارزش
C02121,450,5,14430129.0,2,مشتریان در خطر ریزش
C02122,61,7,24607081.0,0,مشتریان عادی / کم‌تراکنش
C02123,298,6,11196137.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02124,339,5,14492265.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02125,38,10,18162226.0,0,مشتریان عادی / کم‌تراکنش
C02126,8,9,22819217.0,3,مشتریان وفادار پرارزش
C02127,72,11,24784482.0,3,مشتریان وفادار پرارزش
C02128,294,9,25045081.0,3,مشتریان وفادار پرارزش
C02129,41,9,17100410.0,0,مشتریان عادی / کم‌تراکنش
C02130,239,2,6578044.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02131,85,9,25674403.0,3,مشتریان وفادار پرارزش
C02132,184,5,10640159.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02133,14,6,6217139.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02134,490,4,11362377.0,2,مشتریان در خطر ریزش
C02135,57,12,28845597.0,3,مشتریان وفادار پرارزش
C02136,372,3,4143043.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02137,45,12,16034822.0,3,مشتریان وفادار پرارزش
C02138,9,14,38963324.0,3,مشتریان وفادار پرارزش
C02139,305,9,16069747.0,0,مشتریان عادی / کم‌تراکنش
C02140,375,6,17585977.0,0,مشتریان عادی / کم‌تراکنش
C02141,5,6,14023916.0,0,مشتریان عادی / کم‌تراکنش
C02142,213,5,11635005.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02143,6,6,20333571.0,0,مشتریان عادی / کم‌تراکنش
C02144,443,4,10792990.0,2,مشتریان در خطر ریزش
C02145,798,4,14336405.0,2,مشتریان در خطر ریزش
C02146,101,6,12950784.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02147,310,6,10206196.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02148,77,14,33833868.0,3,مشتریان وفادار پرارزش
C02149,124,2,2090835.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02150,152,6,21087733.0,0,مشتریان عادی / کم‌تراکنش
C02151,166,3,1889886.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02152,734,6,10933714.0,2,مشتریان در خطر ریزش
C02153,85,4,14434409.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02154,490,4,10717084.0,2,مشتریان در خطر ریزش
C02155,157,7,11095592.0,0,مشتریان عادی / کم‌تراکنش
C02156,376,6,19048774.0,0,مشتریان عادی / کم‌تراکنش
C02157,808,5,13935116.0,2,مشتریان در خطر ریزش
C02158,50,11,27843671.0,3,مشتریان وفادار پرارزش
C02159,143,5,12132049.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02160,396,4,14008645.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02161,25,5,11829478.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02162,70,12,28291066.0,3,مشتریان وفادار پرارزش
C02163,6,11,22622032.0,3,مشتریان وفادار پرارزش
C02164,86,8,28625416.0,3,مشتریان وفادار پرارزش
C02165,185,6,25243373.0,0,مشتریان عادی / کم‌تراکنش
C02166,19,7,11487453.0,0,مشتریان عادی / کم‌تراکنش
C02167,125,7,12164712.0,0,مشتریان عادی / کم‌تراکنش
C02168,190,9,19172941.0,0,مشتریان عادی / کم‌تراکنش
C02169,98,7,17462347.0,0,مشتریان عادی / کم‌تراکنش
C02170,155,7,10169808.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02171,459,6,11649345.0,2,مشتریان در خطر ریزش
C02172,325,6,12643176.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02173,83,6,13006820.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02174,140,12,19546127.0,3,مشتریان وفادار پرارزش
C02175,32,13,23778904.0,3,مشتریان وفادار پرارزش
C02176,81,6,14386251.0,0,مشتریان عادی / کم‌تراکنش
C02177,75,5,11333565.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02178,280,11,25513493.0,3,مشتریان وفادار پرارزش
C02179,307,1,762728.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02180,339,3,7208228.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02181,107,10,20776939.0,3,مشتریان وفادار پرارزش
C02182,13,8,19853163.0,0,مشتریان عادی / کم‌تراکنش
C02183,17,4,11523533.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02184,249,9,17731137.0,0,مشتریان عادی / کم‌تراکنش
C02185,8,11,30249114.0,3,مشتریان وفادار پرارزش
C02186,216,4,9202498.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02187,82,12,24044083.0,3,مشتریان وفادار پرارزش
C02188,25,8,12707116.0,0,مشتریان عادی / کم‌تراکنش
C02189,105,13,25905913.0,3,مشتریان وفادار پرارزش
C02190,566,5,15007608.0,2,مشتریان در خطر ریزش
C02191,182,7,12505190.0,0,مشتریان عادی / کم‌تراکنش
C02192,369,3,6967214.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02193,176,5,8701751.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02194,113,7,19709788.0,0,مشتریان عادی / کم‌تراکنش
C02195,70,7,12501744.0,0,مشتریان عادی / کم‌تراکنش
C02196,61,2,8290737.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C02197,229,6,14960217.0,0,مشتریان عادی / کم‌تراکنش
C02198,510,3,6212572.0,2,مشتریان در خطر ریزش
C02199,433,9,22394329.0,3,مشتریان وفادار پرارزش
C02200,50,6,13506894.0,0,مشتریان عادی / کم‌تراکنش
